id,identifica,bouwjaar,status,gebruiksdo,oppervlakt,oppervla_1,aantal_ver,geometry
pand.4562108,1926100000487147,1973,Sloopvergunning verleend,woonfunctie,187,187,1,"POLYGON Z ((89014.364 448059.975 0, 89024.579 448064.067 0, 89029.288 448052.312 0, 89019.073 448048.22 0, 89014.364 448059.975 0))"
pand.2660029,518100000272434,1938,Sloopvergunning verleend,"bijeenkomstfunctie, woonfunctie",183,747,4,"POLYGON Z ((77796.524 456410.664 0, 77797.81 456398.146 0, 77796.497 456398.011 0, 77796.88499999999 456394.23 0, 77797.175 456391.398 0, 77791.20600000001 456390.804 0, 77790.93399999999 456393.52 0, 77779.83500000001 456392.409 0, 77780.10799999999 456389.693 0, 77774.13400000001 456389.092 0, 77773.827 456392.076 0, 77773.452 456395.707 0, 77772.144 456395.583 0, 77771.382 456403.163 0, 77770.88099999999 456408.149 0, 77770.787 456409.079 0, 77768.889 456408.888 0, 77764.811 456408.476 0, 77763.879 456417.424 0, 77774.144 456418.448 0, 77774.00900000001 456419.801 0, 77780.306 456420.433 0, 77783.886 456420.792 0, 77786.269 456421.031 0, 77791.06600000001 456421.512 0, 77791.20699999999 456420.156 0, 77801.488 456421.18 0, 77801.511 456420.958 0, 77801.526 456420.811 0, 77801.702 456419.071 0, 77801.724 456418.853 0, 77802.394 456412.221 0, 77796.424 456411.637 0, 77796.524 456410.664 0))"
pand.2660135,518100000272543,1980,Sloopvergunning verleend,bijeenkomstfunctie,87,95,2,"POLYGON Z ((75008.47900000001 454041.662 0, 75013.81600000001 454037.167 0, 75017.389 454034.129 0, 75014.151 454030.293 0, 75011.04700000001 454026.615 0, 74995.005 454040.062 0, 74996.867 454042.264 0, 74996.341 454042.71 0, 74997.598 454044.191 0, 74998.10400000001 454043.749 0, 75000.73699999999 454046.782 0, 75006.871 454041.628 0, 75007.405 454042.263 0, 75008.325 454041.464 0, 75008.47900000001 454041.662 0))"
pand.949251,518100000209474,1980,Sloopvergunning verleend,bijeenkomstfunctie,72,72,1,"POLYGON Z ((74945.152 453975.861 0, 74953.371 453968.926 0, 74950.306 453965.312 0, 74941.88 453972.068 0, 74945.152 453975.861 0))"
pand.953580,518100000213890,1980,Sloopvergunning verleend,bijeenkomstfunctie,70,70,1,"POLYGON Z ((74941.88 453972.068 0, 74950.306 453965.312 0, 74952.36 453963.665 0, 74952.855 453963.246 0, 74950.077 453959.848 0, 74949.47 453959.106 0, 74938.609 453968.276 0, 74941.88 453972.068 0))"
pand.4628361,503100000000162,1883,Sloopvergunning verleend,industriefunctie,1733,1733,1,"POLYGON Z ((83699.841 448448.093 0, 83711.10400000001 448455.886 0, 83714.929 448455.228 0, 83735.14599999999 448426.01 0, 83721.58900000001 448416.662 0, 83699.841 448448.093 0))"
pand.2152455,622100000044750,1954,Sloopvergunning verleend,woonfunctie,85,94,2,"POLYGON Z ((83066.664 435565.702 0, 83065.179 435570.897 0, 83077.037 435574.272 0, 83077.641 435572.158 0, 83076.137 435571.728 0, 83077.019 435568.643 0, 83066.664 435565.702 0))"
pand.2152457,622100000044752,1954,Sloopvergunning verleend,woonfunctie,85,94,2,"POLYGON Z ((83068.16 435560.469 0, 83066.664 435565.702 0, 83077.019 435568.643 0, 83077.86599999999 435565.679 0, 83079.323 435566.096 0, 83079.96000000001 435563.867 0, 83068.16 435560.469 0))"
pand.2152458,622100000044753,1954,Sloopvergunning verleend,woonfunctie,85,94,2,"POLYGON Z ((83069.641 435555.289 0, 83068.16 435560.469 0, 83079.96000000001 435563.867 0, 83080.576 435561.713 0, 83079.077 435561.284 0, 83079.95600000001 435558.21 0, 83069.641 435555.289 0))"
pand.2152459,622100000044754,1954,Sloopvergunning verleend,woonfunctie,85,94,2,"POLYGON Z ((83079.95600000001 435558.21 0, 83080.818 435555.193 0, 83082.307 435555.618 0, 83082.93399999999 435553.424 0, 83071.13800000001 435550.05 0, 83069.641 435555.289 0, 83079.95600000001 435558.21 0))"
pand.9286424,1621100000021741,1956,Sloopvergunning verleend,woonfunctie,83,83,1,"POLYGON Z ((92793.55 445522.678 0, 92787.992 445526.086 0, 92791.44100000001 445531.712 0, 92797 445528.304 0, 92795.709 445526.199 0, 92793.55 445522.678 0))"
pand.4633132,503100000005073,1982,Sloopvergunning verleend,kantoorfunctie,4210,4210,1,"POLYGON Z ((84746.061 445042.967 0, 84746.098 445046.476 0, 84746.079 445046.476 0, 84746.073 445045.886 0, 84745.81600000001 445045.89 0, 84723.052 445046.202 0, 84723.159 445053.401 0, 84709.211 445053.591 0, 84708.739 445053.597 0, 84708.859 445059.975 0, 84707.42600000001 445059.992 0, 84706.655 445060.001 0, 84705.16800000001 445061.578 0, 84706.70299999999 445063.123 0, 84707.47199999999 445063.107 0, 84708.87699999999 445063.078 0, 84708.97100000001 445069.443 0, 84723.39999999999 445069.222 0, 84723.452 445073.084 0, 84723.496 445076.421 0, 84731.738 445076.322 0, 84737.923 445076.247 0, 84737.989 445082.866 0, 84737.995 445083.419 0, 84739.679 445083.391 0, 84739.81299999999 445083.389 0, 84744.35000000001 445083.313 0, 84744.36900000001 445084.693 0, 84744.36900000001 445084.751 0, 84744.36900000001 445085.471 0, 84745.908 445087.003 0, 84747.28 445085.595 0, 84747.34299999999 445085.531 0, 84747.432 445085.44 0, 84747.425 445084.687 0, 84747.413 445083.3 0, 84753.749 445083.187 0, 84753.639 445073.629 0, 84753.626 445072.518 0, 84753.583 445068.82 0, 84760.77 445068.717 0, 84760.554 445054.318 0, 84767.765 445054.214 0, 84767.68399999999 445047.881 0, 84769.068 445047.85 0, 84769.80499999999 445047.834 0, 84771.406 445046.268 0, 84769.78999999999 445044.756 0, 84769.07799999999 445044.753 0, 84767.674 445044.747 0, 84767.54300000001 445038.939 0, 84767.531 445038.417 0, 84765.717 445038.44 0, 84765.477 445038.443 0, 84751.769 445038.619 0, 84751.829 445042.906 0, 84749.861 445042.927 0, 84746.061 445042.967 0))"
pand.1528500,613100000135066,1960,Sloopvergunning verleend,"industriefunctie, woonfunctie",1517,1517,1,"POLYGON Z ((89557.072 430934.175 0, 89553.639 430937.834 0, 89550.246 430934.977 0, 89546.232 430939.744 0, 89554.35000000001 430946.657 0, 89558.442 430941.877 0, 89556.505 430940.246 0, 89560.39 430936.101 0, 89566.71000000001 430939.77 0, 89562.32000000001 430946.02 0, 89567.88 430949.6 0, 89571.17 430944.88 0, 89574.64 430947.01 0, 89580.17999999999 430938.37 0, 89563.16 430928.29 0, 89563.25999999999 430927.99 0, 89555.121 430922.974 0, 89550.421 430930.314 0, 89557.072 430934.175 0))"
pand.2670751,518100000283526,1931,Sloopvergunning verleend,woonfunctie,48,76,5,"POLYGON Z ((81504.43700000001 452165.761 0, 81505.05899999999 452157.881 0, 81496.15700000001 452157.196 0, 81494.935 452172.316 0, 81503.855 452173.136 0, 81504.43700000001 452165.761 0))"
pand.2607974,518100000216960,1920,Sloopvergunning verleend,overige gebruiksfunctie,23,23,1,"POLYGON Z ((79075.00900000001 458018.675 0, 79077.349 458012.79 0, 79074.77 458011.721 0, 79073.50599999999 458011.163 0, 79071.075 458017.175 0, 79075.00900000001 458018.675 0))"
pand.2636949,518100000246727,1920,Sloopvergunning verleend,overige gebruiksfunctie,23,23,1,"POLYGON Z ((79074.77 458011.721 0, 79076.898 458006.799 0, 79065.795 458002.181 0, 79064.432 458001.614 0, 79063.073 458004.908 0, 79063.27099999999 458005 0, 79060.224 458012.487 0, 79060.13099999999 458013.003 0, 79071.075 458017.175 0, 79073.50599999999 458011.163 0, 79074.77 458011.721 0))"
pand.4284349,606100000019887,1951,Sloopvergunning verleend,"winkelfunctie, woonfunctie",66,76,8,"POLYGON Z ((88192.31299999999 437043.872 0, 88192.48299999999 437043.835 0, 88194.481 437053.601 0, 88204.611 437051.559 0, 88201.546 437036.069 0, 88191.30100000001 437037.765 0, 88191.36599999999 437038.158 0, 88192.31299999999 437043.872 0))"
pand.8873851,1916100000097178,1920,Sloopvergunning verleend,woonfunctie,90,90,1,"POLYGON Z ((89702.27 454704.428 0, 89702.602 454704.626 0, 89705.334 454699.397 0, 89708.46000000001 454700.785 0, 89710.906 454695.272 0, 89701.476 454691.086 0, 89698.719 454698.233 0, 89696.961 454701.259 0, 89694.25900000001 454706.112 0, 89699.481 454709.178 0, 89702.27 454704.428 0))"
pand.2629005,518100000238414,1931,Sloopvergunning verleend,"industriefunctie, woonfunctie",49,56,2,"POLYGON Z ((81523.94 452029.014 0, 81520.679 452026.955 0, 81522.122 452024.768 0, 81517.058 452021.568 0, 81513.571 452027.287 0, 81521.913 452032.353 0, 81523.94 452029.014 0))"
pand.9541690,599100000688061,1951,Sloopvergunning verleend,"industriefunctie, woonfunctie",95,4443,2,"POLYGON Z ((91110.60799999999 434419.922 0, 91096.55 434370.39 0, 91075.872 434376.362 0, 91075.164 434376.566 0, 91066.98 434378.93 0, 91067.38 434380.31 0, 91047.74000000001 434386.06 0, 91047.45 434385.05 0, 91043.58 434386.17 0, 91043.87 434387.18 0, 91024.2 434392.92 0, 91023.81 434391.55 0, 91023.63099999999 434391.602 0, 91013.89 434394.45 0, 91029.428 434447.091 0, 91029.739 434447.004 0, 91051.367 434440.872 0, 91078.62 434433.15 0, 91111.7 434423.77 0, 91110.60799999999 434419.922 0))"
pand.9542396,599100000690124,1952,Sloopvergunning verleend,"bijeenkomstfunctie, woonfunctie",65,179,4,"POLYGON Z ((92793.62 437376.6 0, 92804.12 437380.02 0, 92808.52 437366.61 0, 92798.05100000001 437363.127 0, 92793.62 437376.6 0))"
pand.9542397,599100000690129,1953,Sloopvergunning verleend,"bijeenkomstfunctie, woonfunctie",117,160,2,"POLYGON Z ((92804.118 437344.679 0, 92814.58500000001 437348.148 0, 92817.17 437340.22 0, 92806.71000000001 437336.8 0, 92804.118 437344.679 0))"
pand.4155950,606100000002762,1840,Sloopvergunning verleend,woonfunctie,147,147,1,"POLYGON Z ((87468.886 436271.874 0, 87466.265 436278.954 0, 87472.344 436281.009 0, 87477.04399999999 436268.694 0, 87478.113 436265.944 0, 87472.357 436263.376 0, 87472.166 436263.291 0, 87471.052 436266.251 0, 87473.66099999999 436267.37 0, 87471.49800000001 436272.896 0, 87468.886 436271.874 0))"
pand.4719021,518100000340131,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81557.416 452103.146 0, 81557.624 452100.781 0, 81547.86900000001 452100.03 0, 81547.573 452103.636 0, 81547.476 452104.82 0, 81558.308 452105.679 0, 81558.518 452103.221 0, 81557.416 452103.146 0))"
pand.4719022,518100000340132,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81558.989 452084.016 0, 81559.17 452081.642 0, 81549.446 452080.856 0, 81549.147 452084.482 0, 81549.071 452085.41 0, 81559.80899999999 452086.281 0, 81559.96400000001 452084.064 0, 81558.989 452084.016 0))"
pand.691401,1783100000055556,1962,Sloopvergunning verleend,industriefunctie,60,60,1,"POLYGON Z ((72480.25599999999 445124.061 0, 72485.91800000001 445136.001 0, 72497.12300000001 445130.571 0, 72491.38499999999 445118.707 0, 72480.25599999999 445124.061 0))"
pand.3955753,503100000014686,1952,Sloopvergunning verleend,woonfunctie,172,172,1,"POLYGON Z ((84371.79700000001 448389.337 0, 84370.97199999999 448391.215 0, 84371.69899999999 448391.707 0, 84369.258 448395.247 0, 84373.11 448397.943 0, 84376.731 448392.777 0, 84378.649 448394.116 0, 84382.39599999999 448388.747 0, 84375.662 448384.15 0, 84374.898 448385.198 0, 84370.39 448381.961 0, 84367.357 448386.252 0, 84371.79700000001 448389.337 0))"
pand.2620684,518100000229905,1964,Sloopvergunning verleend,overige gebruiksfunctie,38,38,1,"POLYGON Z ((78053.268 457597.575 0, 78047.791 457591.575 0, 78044.38099999999 457595.118 0, 78048.77 457600 0, 78049.436 457600.741 0, 78050.333 457600 0, 78053.268 457597.575 0))"
pand.4698514,518100000318553,1931,Sloopvergunning verleend,woonfunctie,100,100,1,"POLYGON Z ((81526.29399999999 452163.656 0, 81518.372 452159.064 0, 81516.97 452158.994 0, 81513.571 452158.631 0, 81514.15700000001 452151.065 0, 81511.85400000001 452150.871 0, 81511.272 452158.428 0, 81511.011 452161.819 0, 81516.724 452162.382 0, 81516.382 452166.532 0, 81525.41099999999 452167.44 0, 81525.622 452164.846 0, 81526.29399999999 452163.656 0))"
pand.2737364,501100001990895,1925,Sloopvergunning verleend,woonfunctie,107,107,1,"POLYGON Z ((70754.868 434965.512 0, 70752.97 434964.317 0, 70753.15700000001 434964.02 0, 70746.925 434960.094 0, 70743.18799999999 434966.027 0, 70749.333 434969.899 0, 70749.446 434969.72 0, 70751.42999999999 434970.97 0, 70754.868 434965.512 0))"
pand.670272,1783100000033342,1940,Sloopvergunning verleend,"bijeenkomstfunctie, winkelfunctie, woonfunctie",40,503,13,"POLYGON Z ((71690.44 448897.64 0, 71692.24000000001 448897.444 0, 71692.39200000001 448903.999 0, 71704.46400000001 448903.043 0, 71704.285 448901.092 0, 71706.08100000001 448900.934 0, 71705.842 448898.341 0, 71704.04700000001 448898.499 0, 71703.804 448895.851 0, 71707.69500000001 448895.509 0, 71708.039 448899.413 0, 71721.914 448898.195 0, 71721.572 448894.289 0, 71722.648 448894.195 0, 71721.577 448883.369 0, 71692.164 448886.226 0, 71692.183 448886.5 0, 71690.97900000001 448886.552 0, 71690.44 448897.64 0))"
pand.2657440,518100000269680,2002,Sloopvergunning verleend,kantoorfunctie,1092,3454,6,"POLYGON Z ((87182.102 454238.687 0, 87204.49000000001 454258.108 0, 87239.796 454217.334 0, 87243.67600000001 454220.484 0, 87258.39 454203.451 0, 87254.735 454200.081 0, 87270.66499999999 454181.684 0, 87258.647 454171.271 0, 87267.492 454161.031 0, 87245.505 454142.124 0, 87230.52899999999 454159.225 0, 87242.09699999999 454169.261 0, 87202.212 454215.416 0, 87200.77499999999 454214.173 0, 87185.765 454231.542 0, 87187.2 454232.787 0, 87182.102 454238.687 0))"
pand.5036518,1842100000006400,1956,Sloopvergunning verleend,bijeenkomstfunctie,658,1044,2,"POLYGON Z ((78109.77499999999 439135.853 0, 78110.61 439135.938 0, 78110.834 439133.809 0, 78117.113 439134.375 0, 78116.94100000001 439135.067 0, 78125.389 439137.335 0, 78128.84299999999 439123.55 0, 78128.40399999999 439123.406 0, 78129.955 439117.417 0, 78127.579 439116.888 0, 78135.166 439087.649 0, 78111.872 439083.556 0, 78109.86900000001 439083.204 0, 78108.751 439094.455 0, 78106.886 439113.226 0, 78103.731 439112.668 0, 78103.178 439117.039 0, 78100.787 439116.857 0, 78100.35000000001 439121.192 0, 78100.285 439121.842 0, 78098.985 439134.75 0, 78101.51300000001 439135.008 0, 78109.77499999999 439135.853 0))"
pand.5037374,1842100000007435,1950,Sloopvergunning verleend,kantoorfunctie,108,108,1,"POLYGON Z ((78194.295 439078.816 0, 78195.636 439072.98 0, 78194.682 439072.755 0, 78186.929 439071.054 0, 78185.96400000001 439070.853 0, 78184.189 439078.948 0, 78193.649 439081.102 0, 78193.697 439080.964 0, 78193.73 439080.972 0, 78194.224 439078.8 0, 78194.295 439078.816 0))"
pand.675573,1783100000038862,1960,Sloopvergunning verleend,woonfunctie,92,92,1,"POLYGON Z ((71540.806 448961.638 0, 71540.63 448961.416 0, 71535.227 448965.704 0, 71540.15700000001 448971.913 0, 71541.96000000001 448974.184 0, 71547.173 448970.046 0, 71545.182 448967.537 0, 71540.799 448961.643 0, 71540.806 448961.638 0))"
pand.4702252,518100000322353,1980,Sloopvergunning verleend,winkelfunctie,12,12,1,"POLYGON Z ((74962.133 453964.443 0, 74964.75199999999 453962.239 0, 74963.20299999999 453960.364 0, 74962.152 453961.233 0, 74962.008 453961.092 0, 74961.095 453961.865 0, 74960.114 453960.717 0, 74957.644 453962.829 0, 74957.57399999999 453963.667 0, 74958.079 453964.275 0, 74956.71799999999 453965.406 0, 74957.06299999999 453965.821 0, 74958.432 453964.683 0, 74959.40399999999 453965.852 0, 74960.2 453965.919 0, 74962.069 453964.366 0, 74962.133 453964.443 0))"
pand.4702302,518100000322404,1972,Sloopvergunning verleend,overige gebruiksfunctie,14,14,1,"POLYGON Z ((78429.398 453290.042 0, 78429.36199999999 453289.146 0, 78428.962 453288.343 0, 78428.269 453287.774 0, 78427.40300000001 453287.54 0, 78426.925 453287.566 0, 78426.46400000001 453287.697 0, 78426.045 453287.927 0, 78425.68700000001 453288.245 0, 78425.409 453288.635 0, 78425.224 453289.077 0, 78425.14200000001 453289.548 0, 78425.16800000001 453290.026 0, 78425.299 453290.487 0, 78425.52899999999 453290.907 0, 78425.84699999999 453291.265 0, 78426.236 453291.543 0, 78426.678 453291.728 0, 78427.572 453291.798 0, 78428.416 453291.496 0, 78429.06299999999 453290.874 0, 78429.398 453290.042 0))"
pand.4702521,518100000322629,1931,Sloopvergunning verleend,woonfunctie,48,76,5,"POLYGON Z ((81505.67200000001 452150.11 0, 81506.25599999999 452142.704 0, 81497.387 452141.964 0, 81496.15700000001 452157.196 0, 81505.05899999999 452157.881 0, 81505.67200000001 452150.11 0))"
pand.4702915,518100000323030,1931,Sloopvergunning verleend,woonfunctie,63,63,1,"POLYGON Z ((81557.057 452044.686 0, 81560.673 452038.336 0, 81558.121 452036.754 0, 81554.28999999999 452042.986 0, 81554.664 452043.215 0, 81554.819 452043.955 0, 81556.33500000001 452044.887 0, 81557.057 452044.686 0))"
pand.8877250,1916100000101849,1913,Sloopvergunning verleend,"industriefunctie, woonfunctie",129,129,1,"POLYGON Z ((89450.984 454545.839 0, 89447.379 454543.85 0, 89449.01300000001 454540.887 0, 89445.179 454538.772 0, 89443.86900000001 454541.147 0, 89427.13400000001 454531.912 0, 89422.38400000001 454540.518 0, 89442.272 454551.494 0, 89441.518 454552.862 0, 89445.804 454555.228 0, 89450.984 454545.839 0))"
pand.8877961,1916100000102855,1937,Sloopvergunning verleend,"industriefunctie, woonfunctie",180,180,1,"POLYGON Z ((89067.228 455454.645 0, 89075.28200000001 455459.533 0, 89087.33500000001 455439.916 0, 89088.486 455438.076 0, 89095.253 455426.989 0, 89087.037 455422.003 0, 89067.228 455454.645 0))"
pand.4714317,518100000335299,1931,Sloopvergunning verleend,woonfunctie,48,77,5,"POLYGON Z ((81519.78200000001 452035.862 0, 81521.913 452032.353 0, 81513.571 452027.287 0, 81505.613 452040.341 0, 81505.424 452042.679 0, 81515.091 452043.589 0, 81515.504 452042.908 0, 81517.92200000001 452038.926 0, 81519.78200000001 452035.862 0))"
pand.1534949,614100000000026,1985,Sloopvergunning verleend,industriefunctie,150,150,1,"POLYGON Z ((63912.75 433758.33 0, 63926.67 433768.06 0, 63920.37 433777.07 0, 63920.719 433777.314 0, 63919.808 433778.619 0, 63919.455 433779.126 0, 63943.099 433794.968 0, 63941.959 433796.612 0, 63944.112 433798.105 0, 63923.703 433827.526 0, 63947.592 433843.97 0, 63952.673 433836.719 0, 63960.554 433841.944 0, 63976.699 433818.278 0, 63995.267 433830.995 0, 64000 433824.057 0, 64066.071 433727.207 0, 64067.979 433728.373 0, 64100.338 433680.405 0, 64008.445 433618.344 0, 64000 433630.764 0, 63979.755 433660.539 0, 63979.039 433660.177 0, 63940.52 433716.122 0, 63912.176 433757.929 0, 63912.75 433758.33 0))"
pand.7206832,1621100000026715,1966,Sloopvergunning verleend,"winkelfunctie, woonfunctie",115,115,1,"POLYGON Z ((93336.837 445614.259 0, 93338.90300000001 445612.515 0, 93333.99400000001 445606.7 0, 93325.99099999999 445613.456 0, 93331.08 445619.484 0, 93331.287 445619.309 0, 93332.959 445621.289 0, 93336.88499999999 445617.975 0, 93338.68799999999 445616.453 0, 93336.837 445614.259 0))"
pand.2172841,1783100000002403,1975,Sloopvergunning verleend,industriefunctie,435,435,2,"POLYGON Z ((74319.34699999999 446028.993 0, 74319.30100000001 446029.058 0, 74312.94500000001 446024.624 0, 74294.853 446050.556 0, 74307.401 446059.31 0, 74308.74400000001 446057.387 0, 74325.539 446033.313 0, 74319.34699999999 446028.993 0))"
pand.2623511,518100000232788,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81533.55 452091.526 0, 81533.853 452087.802 0, 81524.944 452087.073 0, 81524.768 452089.27 0, 81523.552 452089.228 0, 81523.376 452091.724 0, 81533.458 452092.668 0, 81533.55 452091.526 0))"
pand.2623512,518100000232789,1931,Sloopvergunning verleend,woonfunctie,90,90,1,"POLYGON Z ((81536.666 452053.201 0, 81536.961 452049.57 0, 81528.284 452048.841 0, 81528.103 452051.037 0, 81526.705 452050.984 0, 81526.561 452053.177 0, 81536.599 452054.026 0, 81536.666 452053.201 0))"
pand.2623513,518100000232790,1931,Sloopvergunning verleend,woonfunctie,48,76,5,"POLYGON Z ((81544.549 452028.342 0, 81546.122 452025.785 0, 81535.539 452019.19 0, 81530.667 452026.933 0, 81537.272 452031.068 0, 81538.886 452032.078 0, 81538.266 452033.122 0, 81540.179 452034.238 0, 81540.485 452034.416 0, 81540.66 452035.155 0, 81542.15399999999 452036.092 0, 81542.87699999999 452035.933 0, 81542.889 452035.91 0, 81543.239 452036.125 0, 81547.088 452029.913 0, 81544.549 452028.342 0))"
pand.7208127,1621100000028072,1960,Sloopvergunning verleend,woonfunctie,109,109,1,"POLYGON Z ((93822.053 443162.122 0, 93816.595 443166.389 0, 93810.209 443158.221 0, 93802.936 443163.907 0, 93808.67600000001 443171.249 0, 93811.947 443168.692 0, 93814.68399999999 443172.192 0, 93824.14200000001 443164.798 0, 93828.727 443160.794 0, 93825.81299999999 443159.166 0, 93822.053 443162.122 0))"
pand.2173974,1783100000003652,1973,Sloopvergunning verleend,industriefunctie,6633,6633,1,"POLYGON Z ((72691.058 448130.69 0, 72690.226 448126.598 0, 72609.527 448081.154 0, 72592.041 448069.005 0, 72564.334 448045.963 0, 72523.401 448001.738 0, 72499.194 448037.737 0, 72573.126 448087.842 0, 72571.317 448090.354 0, 72571.91800000001 448095.079 0, 72585.268 448104.224 0, 72587.255 448101.434 0, 72589.97 448103.369 0, 72590.531 448102.735 0, 72615.175 448119.039 0, 72648.45600000001 448137.518 0, 72677.783 448150.173 0, 72691.058 448130.69 0))"
pand.9548529,599100000755056,1949,Sloopvergunning verleend,industriefunctie,29,29,1,"POLYGON Z ((91730.69 440004.47 0, 91738.64999999999 440005.63 0, 91738.895 440004.008 0, 91739.11599999999 440002.549 0, 91739.322 440001.187 0, 91739.37 440000.87 0, 91731.39999999999 439999.69 0, 91730.69 440004.47 0))"
pand.9548909,599100000755609,1986,Sloopvergunning verleend,bijeenkomstfunctie,75,176,6,"POLYGON Z ((92752.21000000001 436663.05 0, 92752.82000000001 436616 0, 92752.32000000001 436616 0, 92751.66 436615.99 0, 92751.746 436609.28 0, 92751.755 436608.57 0, 92751.76700000001 436607.64 0, 92751.8 436605.07 0, 92752.95 436605.08 0, 92752.97 436603.66 0, 92753.60000000001 436556.6 0, 92748.66 436556.536 0, 92745.11 436556.49 0, 92744.5 436603.55 0, 92744.34 436615.89 0, 92743.73 436662.93 0, 92743.57000000001 436675.25 0, 92742.96000000001 436722.34 0, 92743.561 436722.346 0, 92745.162 436722.363 0, 92751.45 436722.43 0, 92752.06 436675.36 0, 92751.57000000001 436675.356 0, 92750.89999999999 436675.35 0, 92750.97900000001 436668.71 0, 92750.988 436668 0, 92750.999 436667.02 0, 92751.03 436664.46 0, 92752.19 436664.47 0, 92752.21000000001 436663.05 0))"
pand.4715670,518100000336705,1980,Sloopvergunning verleend,winkelfunctie,38,38,1,"POLYGON Z ((75034.677 454041.314 0, 75041.777 454035.192 0, 75038.666 454031.484 0, 75031.59699999999 454037.667 0, 75034.677 454041.314 0))"
pand.4715784,518100000336821,1920,Sloopvergunning verleend,winkelfunctie,89,89,1,"POLYGON Z ((79088.011 458017.212 0, 79087.435 458011.182 0, 79076.898 458006.799 0, 79074.77 458011.721 0, 79077.349 458012.79 0, 79081.533 458014.525 0, 79088.011 458017.212 0))"
pand.4716071,518100000337114,1973,Sloopvergunning verleend,overige gebruiksfunctie,9,9,1,"POLYGON Z ((80818.053 458380.289 0, 80816.844 458378.993 0, 80815.34299999999 458377.385 0, 80813.162 458379.419 0, 80815.912 458382.319 0, 80818.053 458380.289 0))"
pand.1533109,613100000139952,1930,Sloopvergunning verleend,woonfunctie,130,130,1,"POLYGON Z ((87714.917 431115.16 0, 87715.533 431114.343 0, 87718.69 431113.928 0, 87718.00199999999 431108.73 0, 87718.55899999999 431108.638 0, 87717.99400000001 431104.333 0, 87714.871 431104.743 0, 87715.001 431105.734 0, 87710.817 431106.283 0, 87711.012 431107.77 0, 87707.99400000001 431108.274 0, 87708.906 431115.214 0, 87712.61500000001 431114.726 0, 87713.42600000001 431115.357 0, 87714.917 431115.16 0))"
pand.7411700,599100000647756,1955,Sloopvergunning verleend,industriefunctie,1355,1742,2,"POLYGON Z ((88753.75999999999 438442.71 0, 88760.50999999999 438447.04 0, 88750.62 438462.45 0, 88781.17999999999 438482.07 0, 88778.48 438486.27 0, 88791.03999999999 438494.33 0, 88793.74000000001 438490.12 0, 88797.91 438492.8 0, 88814.11 438467.55 0, 88803.63499999999 438460.825 0, 88799.60799999999 438458.24 0, 88797.357 438456.795 0, 88796.421 438456.194 0, 88746.41499999999 438424.092 0, 88739.772 438419.827 0, 88729.59 438413.29 0, 88709.89 438443.98 0, 88740.38 438463.55 0, 88753.75999999999 438442.71 0))"
pand.9104967,599100000157075,1975,Sloopvergunning verleend,industriefunctie,12,12,1,"POLYGON Z ((73761.27 436107.6 0, 73768.17999999999 436115.83 0, 73769.058 436115.073 0, 73776.789 436108.401 0, 73777.3 436107.96 0, 73768.71000000001 436097.48 0, 73759.35000000001 436105.29 0, 73761.27 436107.6 0))"
pand.2672910,518100000285713,1980,Sloopvergunning verleend,winkelfunctie,38,40,3,"POLYGON Z ((74999.25199999999 453984.683 0, 74996.22 453981.051 0, 74994.734 453979.294 0, 74994.666 453979.344 0, 74990.727 453974.662 0, 74989.84699999999 453975.402 0, 74989.72500000001 453975.257 0, 74984.47500000001 453979.724 0, 74985.43399999999 453980.864 0, 74984.554 453981.605 0, 74986.69100000001 453984.144 0, 74986.546 453984.267 0, 74986.82000000001 453984.589 0, 74986.967 453984.479 0, 74993.05499999999 453991.668 0, 74993.933 453990.925 0, 74994.056 453991.07 0, 74999.28200000001 453986.638 0, 75000.234 453985.843 0, 74999.25199999999 453984.683 0))"
pand.2673033,518100000285836,1980,Sloopvergunning verleend,winkelfunctie,42,42,1,"POLYGON Z ((74980.26300000001 453974.59 0, 74986.33500000001 453969.476 0, 74984.709 453967.525 0, 74984.75999999999 453967.485 0, 74983.852 453966.412 0, 74977.622 453971.73 0, 74978.50199999999 453972.769 0, 74978.637 453972.66 0, 74980.26300000001 453974.59 0))"
pand.2673541,518100000286360,1980,Sloopvergunning verleend,"bijeenkomstfunctie, winkelfunctie",33,191,6,"POLYGON Z ((75048.04399999999 454070.405 0, 75032.58900000001 454052.137 0, 75028.98299999999 454055.182 0, 75023.70600000001 454059.656 0, 75016.40399999999 454065.784 0, 75026.099 454077.153 0, 75030.351 454073.61 0, 75030.948 454074.299 0, 75030.075 454075.038 0, 75031.45600000001 454076.694 0, 75032.355 454076.014 0, 75036.283 454080.646 0, 75037.617 454079.538 0, 75037.77800000001 454079.729 0, 75041.077 454076.942 0, 75042.008 454076.159 0, 75042.18799999999 454076.015 0, 75045.40700000001 454073.311 0, 75045.109 454072.959 0, 75048.04399999999 454070.405 0))"
